label	chrome-handles-no-compact_no_sandbox_js_flags=no_compact_with_stack
browser	Chrome
version	112.0.5572.0
binary	/home/jake/chromium/src/out/handles_full_gc/chrome
flags	--no-default-browser-check --disable-component-update --disable-sync --no-experiments --enable-benchmarking --disable-extensions --no-first-run --disable-background-timer-throttling --disable-renderer-backgrounding --no-sandbox --js-flags=--no-compact-with-stack
Angular2-TypeScript-TodoMVC
Adding100Items
Async	33.538260428328925
Sync	50.54110812573018
total	84.1044275896873
CompletingAllItems
Async	14.985417582035852
Sync	9.68633971708442
total	24.759709781410752
DeletingItems
Async	2.6688699191080087
Sync	17.675015899976948
total	20.345005064408017
total	129.37478707424535
AngularJS-TodoMVC
Adding100Items
Async	43.89093806237174
Sync	215.14773359376642
total	259.0820849355286
CompletingAllItems
Async	28.499337797883584
Sync	67.12293289175992
total	95.63210271084883
DeletingAllItems
Async	15.459955574700372
Sync	245.6579559410738
total	261.52083353031475
total	618.6280181832079
BackboneJS-TodoMVC
Adding100Items
Async	40.07853091504755
Sync	70.23374388695451
total	110.3266056738373
CompletingAllItems
Async	31.19895279015274
Sync	46.03171793109905
total	77.23272850984884
DeletingAllItems
Async	3.5888175394817576
Sync	29.400980380009464
total	33.007879722740014
total	220.59190521674586
Elm-TodoMVC
Adding100Items
Async	46.667434524782855
Sync	121.77523706310117
total	169.5730723103266
CompletingAllItems
Async	34.33096457273675
Sync	133.987238235521
total	169.6434358957009
DeletingItems
Async	10.275024436284422
Sync	155.28212182871604
total	166.16363726204898
total	523.8754503958555
EmberJS-Debug-TodoMVC
Adding100Items
Async	43.18225116986193
Sync	535.7959146130677
total	579.0046625791672
CompletingAllItems
Async	30.01914967076641
Sync	342.9028973499703
total	373.06318295383545
DeletingItems
Async	5.701822236950915
Sync	384.0259868102089
total	390.42635658938394
total	1348.4204396708865
EmberJS-TodoMVC
Adding100Items
Async	37.552349488760875
Sync	200.68410600014565
total	238.35241023706604
CompletingAllItems
Async	29.689845354355327
Sync	122.50298013311736
total	152.3870950609049
DeletingItems
Async	3.479856710527418
Sync	79.7706225639913
total	83.51603056704776
total	476.4555689639891
Flight-TodoMVC
Adding100Items
Async	35.568338911024334
Sync	96.90011020894656
total	132.4763497916849
CompletingAllItems
Async	27.498009031408966
Sync	103.37097460587752
total	130.871571087093
DeletingItems
Async	2.856555783976868
Sync	86.25488288869718
total	89.11582811615654
total	352.4673250158889
Inferno-TodoMVC
Adding100Items
Async	36.86758777991847
Sync	46.590830128470216
total	83.49370981584734
CompletingAllItems
Async	6.906262794587639
Sync	99.91132095367841
total	107.051714400508
DeletingItems
Async	2.6284655660290848
Sync	235.981973019991
total	238.61195978436578
total	429.1950076952219
Preact-TodoMVC
Adding100Items
Async	42.61740124942836
Sync	6.363182199837873
total	48.98273454579981
CompletingAllItems
Async	29.57870000312039
Sync	3.8645696106775813
total	33.4470536492976
DeletingItems
Async	5.4513202306849715
Sync	2.0197840280221535
total	7.480785169094392
total	89.94427758299767
React-Redux-TodoMVC
Adding100Items
Async	37.32341229161785
Sync	167.57010969926037
total	204.92814006212572
CompletingAllItems
Async	29.197761456556695
Sync	169.29741147570212
total	198.72030638897715
DeletingItems
Async	4.254459676760998
Sync	107.61740407407714
total	112.472761085245
total	517.3553649602308
React-TodoMVC
Adding100Items
Async	38.64302524629366
Sync	142.87701850376214
total	181.95928579970786
CompletingAllItems
Async	29.864444084915448
Sync	97.43802818295866
total	128.3875340842761
DeletingAllItems
Async	4.045289245991709
Sync	55.75869597863463
total	60.53820384359545
total	378.2074261353028
Vanilla-ES2015-Babel-Webpack-TodoMVC
Adding100Items
Async	34.6581308069505
Sync	325.75956430019494
total	360.5396757371584
CompletingAllItems
Async	28.642023290559113
Sync	71.2544998190549
total	99.90347687208659
DeletingItems
Async	2.969313284159607
Sync	45.277804689599385
total	48.248350277581295
total	508.7185014224749
Vanilla-ES2015-TodoMVC
Adding100Items
Async	33.89664449564345
Sync	345.8412534613109
total	379.7477642719278
CompletingAllItems
Async	29.02494008682393
Sync	71.58578234056714
total	100.63455787736821
DeletingItems
Async	3.1196904526092952
Sync	45.072808702424474
total	48.40431179262627
total	528.9512884523245
VanillaJS-TodoMVC
Adding100Items
Async	32.84151911979368
Sync	228.91090669254018
total	261.754396456541
CompletingAllItems
Async	27.500458542575053
Sync	61.863280667029166
total	89.38508456669602
DeletingAllItems
Async	3.2788492852823583
Sync	40.117460911188914
total	43.39811998232638
total	394.5703456540836
VueJS-TodoMVC
Adding100Items
Async	60.51704041756854
Sync	9.076294637357181
total	69.5939909767526
CompletingAllItems
Async	31.350167178820147
Sync	3.928699950326812
total	35.339637306677034
DeletingAllItems
Async	8.456324954227155
Sync	4.917450171854834
total	13.399597034811835
total	118.76861381907199
jQuery-TodoMVC
Adding100Items
Async	42.37450299925795
Sync	516.7214413566618
total	559.1222514870778
CompletingAllItems
Async	38.90498575201457
Sync	982.6587703056713
total	1021.6840087964498
DeletingAllItems
Async	2.767847486057179
Sync	517.3945238995574
total	520.1639505086163
total	2101.249522403243
geomean	399.3930256208616
mean	547.7179767483058
score	50.075987102953924
total	8763.487627972894
